,lat,lon,DXYP__
2012,-64.0,170.0,27133450000.0
2013,-64.0,172.5,27133450000.0
2014,-64.0,175.0,27133450000.0
2015,-64.0,177.5,27133450000.0
2016,-62.0,-180.0,29058443000.0
2017,-62.0,-177.5,29058443000.0
2018,-62.0,-175.0,29058443000.0
2019,-62.0,-172.5,29058443000.0
2020,-62.0,-170.0,29058443000.0
2021,-62.0,-167.5,29058443000.0
2022,-62.0,-165.0,29058443000.0
2023,-62.0,-162.5,29058443000.0
2024,-62.0,-160.0,29058443000.0
2025,-62.0,-157.5,29058443000.0
2026,-62.0,-155.0,29058443000.0
2027,-62.0,-152.5,29058443000.0
2028,-62.0,-150.0,29058443000.0
2029,-62.0,-147.5,29058443000.0
2030,-62.0,-145.0,29058443000.0
2031,-62.0,-142.5,29058443000.0
2032,-62.0,-140.0,29058443000.0
2033,-62.0,-137.5,29058443000.0
2034,-62.0,-135.0,29058443000.0
2035,-62.0,-132.5,29058443000.0
2036,-62.0,-130.0,29058443000.0
2037,-62.0,-127.5,29058443000.0
2038,-62.0,-125.0,29058443000.0
2039,-62.0,-122.5,29058443000.0
2040,-62.0,-120.0,29058443000.0
2041,-62.0,-117.5,29058443000.0
2042,-62.0,-115.0,29058443000.0
2043,-62.0,-112.5,29058443000.0
2044,-62.0,-110.0,29058443000.0
2045,-62.0,-107.5,29058443000.0
2046,-62.0,-105.0,29058443000.0
2047,-62.0,-102.5,29058443000.0
2048,-62.0,-100.0,29058443000.0
2049,-62.0,-97.5,29058443000.0
2050,-62.0,-95.0,29058443000.0
2051,-62.0,-92.5,29058443000.0
2052,-62.0,-90.0,29058443000.0
2053,-62.0,-87.5,29058443000.0
2054,-62.0,-85.0,29058443000.0
2055,-62.0,-82.5,29058443000.0
2056,-62.0,-80.0,29058443000.0
2057,-62.0,-77.5,29058443000.0
2058,-62.0,-75.0,29058443000.0
2059,-62.0,-72.5,29058443000.0
2060,-62.0,-70.0,29058443000.0
2061,-62.0,-67.5,29058443000.0
2062,-62.0,-65.0,29058443000.0
2063,-62.0,-62.5,29058443000.0
2064,-62.0,-60.0,29058443000.0
2065,-62.0,-57.5,29058443000.0
2066,-62.0,-55.0,29058443000.0
2067,-62.0,-52.5,29058443000.0
2068,-62.0,-50.0,29058443000.0
2069,-62.0,-47.5,29058443000.0
2070,-62.0,-45.0,29058443000.0
2071,-62.0,-42.5,29058443000.0
2072,-62.0,-40.0,29058443000.0
2073,-62.0,-37.5,29058443000.0
2074,-62.0,-35.0,29058443000.0
2075,-62.0,-32.5,29058443000.0
2076,-62.0,-30.0,29058443000.0
2077,-62.0,-27.5,29058443000.0
2078,-62.0,-25.0,29058443000.0
2079,-62.0,-22.5,29058443000.0
2080,-62.0,-20.0,29058443000.0
2081,-62.0,-17.5,29058443000.0
2082,-62.0,-15.0,29058443000.0
2083,-62.0,-12.5,29058443000.0
2084,-62.0,-10.0,29058443000.0
2085,-62.0,-7.5,29058443000.0
2086,-62.0,-5.0,29058443000.0
2087,-62.0,-2.5,29058443000.0
2088,-62.0,0.0,29058443000.0
2089,-62.0,2.5,29058443000.0
2090,-62.0,5.0,29058443000.0
2091,-62.0,7.5,29058443000.0
2092,-62.0,10.0,29058443000.0
2093,-62.0,12.5,29058443000.0
2094,-62.0,15.0,29058443000.0
2095,-62.0,17.5,29058443000.0
2096,-62.0,20.0,29058443000.0
2097,-62.0,22.5,29058443000.0
2098,-62.0,25.0,29058443000.0
2099,-62.0,27.5,29058443000.0
2100,-62.0,30.0,29058443000.0
2101,-62.0,32.5,29058443000.0
2102,-62.0,35.0,29058443000.0
2103,-62.0,37.5,29058443000.0
2104,-62.0,40.0,29058443000.0
2105,-62.0,42.5,29058443000.0
2106,-62.0,45.0,29058443000.0
2107,-62.0,47.5,29058443000.0
2108,-62.0,50.0,29058443000.0
2109,-62.0,52.5,29058443000.0
2110,-62.0,55.0,29058443000.0
2111,-62.0,57.5,29058443000.0
2112,-62.0,60.0,29058443000.0
2113,-62.0,62.5,29058443000.0
2114,-62.0,65.0,29058443000.0
2115,-62.0,67.5,29058443000.0
2116,-62.0,70.0,29058443000.0
2117,-62.0,72.5,29058443000.0
2118,-62.0,75.0,29058443000.0
2119,-62.0,77.5,29058443000.0
2120,-62.0,80.0,29058443000.0
2121,-62.0,82.5,29058443000.0
2122,-62.0,85.0,29058443000.0
2123,-62.0,87.5,29058443000.0
2124,-62.0,90.0,29058443000.0
2125,-62.0,92.5,29058443000.0
2126,-62.0,95.0,29058443000.0
2127,-62.0,97.5,29058443000.0
2128,-62.0,100.0,29058443000.0
2129,-62.0,102.5,29058443000.0
2130,-62.0,105.0,29058443000.0
2131,-62.0,107.5,29058443000.0
2132,-62.0,110.0,29058443000.0
2133,-62.0,112.5,29058443000.0
2134,-62.0,115.0,29058443000.0
2135,-62.0,117.5,29058443000.0
2136,-62.0,120.0,29058443000.0
2137,-62.0,122.5,29058443000.0
2138,-62.0,125.0,29058443000.0
2139,-62.0,127.5,29058443000.0
2140,-62.0,130.0,29058443000.0
2141,-62.0,132.5,29058443000.0
2142,-62.0,135.0,29058443000.0
2143,-62.0,137.5,29058443000.0
2144,-62.0,140.0,29058443000.0
2145,-62.0,142.5,29058443000.0
2146,-62.0,145.0,29058443000.0
2147,-62.0,147.5,29058443000.0
2148,-62.0,150.0,29058443000.0
2149,-62.0,152.5,29058443000.0
2150,-62.0,155.0,29058443000.0
2151,-62.0,157.5,29058443000.0
2152,-62.0,160.0,29058443000.0
2153,-62.0,162.5,29058443000.0
2154,-62.0,165.0,29058443000.0
2155,-62.0,167.5,29058443000.0
2156,-62.0,170.0,29058443000.0
2157,-62.0,172.5,29058443000.0
2158,-62.0,175.0,29058443000.0
2159,-62.0,177.5,29058443000.0
2160,-60.0,-180.0,30948035000.0
2161,-60.0,-177.5,30948035000.0
2162,-60.0,-175.0,30948035000.0
2163,-60.0,-172.5,30948035000.0
2164,-60.0,-170.0,30948035000.0
2165,-60.0,-167.5,30948035000.0
2166,-60.0,-165.0,30948035000.0
2167,-60.0,-162.5,30948035000.0
2168,-60.0,-160.0,30948035000.0
2169,-60.0,-157.5,30948035000.0
2170,-60.0,-155.0,30948035000.0
2171,-60.0,-152.5,30948035000.0
2172,-60.0,-150.0,30948035000.0
2173,-60.0,-147.5,30948035000.0
2174,-60.0,-145.0,30948035000.0
2175,-60.0,-142.5,30948035000.0
2176,-60.0,-140.0,30948035000.0
2177,-60.0,-137.5,30948035000.0
2178,-60.0,-135.0,30948035000.0
2179,-60.0,-132.5,30948035000.0
2180,-60.0,-130.0,30948035000.0
2181,-60.0,-127.5,30948035000.0
2182,-60.0,-125.0,30948035000.0
2183,-60.0,-122.5,30948035000.0
2184,-60.0,-120.0,30948035000.0
2185,-60.0,-117.5,30948035000.0
2186,-60.0,-115.0,30948035000.0
2187,-60.0,-112.5,30948035000.0
2188,-60.0,-110.0,30948035000.0
2189,-60.0,-107.5,30948035000.0
2190,-60.0,-105.0,30948035000.0
2191,-60.0,-102.5,30948035000.0
2192,-60.0,-100.0,30948035000.0
2193,-60.0,-97.5,30948035000.0
2194,-60.0,-95.0,30948035000.0
2195,-60.0,-92.5,30948035000.0
2196,-60.0,-90.0,30948035000.0
2197,-60.0,-87.5,30948035000.0
2198,-60.0,-85.0,30948035000.0
2199,-60.0,-82.5,30948035000.0
2200,-60.0,-80.0,30948035000.0
2201,-60.0,-77.5,30948035000.0
2202,-60.0,-75.0,30948035000.0
2203,-60.0,-72.5,30948035000.0
2204,-60.0,-70.0,30948035000.0
2205,-60.0,-67.5,30948035000.0
2206,-60.0,-65.0,30948035000.0
2207,-60.0,-62.5,30948035000.0
2208,-60.0,-60.0,30948035000.0
2209,-60.0,-57.5,30948035000.0
2210,-60.0,-55.0,30948035000.0
2211,-60.0,-52.5,30948035000.0
2212,-60.0,-50.0,30948035000.0
2213,-60.0,-47.5,30948035000.0
2214,-60.0,-45.0,30948035000.0
2215,-60.0,-42.5,30948035000.0
2216,-60.0,-40.0,30948035000.0
2217,-60.0,-37.5,30948035000.0
2218,-60.0,-35.0,30948035000.0
2219,-60.0,-32.5,30948035000.0
2220,-60.0,-30.0,30948035000.0
2221,-60.0,-27.5,30948035000.0
2222,-60.0,-25.0,30948035000.0
2223,-60.0,-22.5,30948035000.0
2224,-60.0,-20.0,30948035000.0
2225,-60.0,-17.5,30948035000.0
2226,-60.0,-15.0,30948035000.0
2227,-60.0,-12.5,30948035000.0
2228,-60.0,-10.0,30948035000.0
2229,-60.0,-7.5,30948035000.0
2230,-60.0,-5.0,30948035000.0
2231,-60.0,-2.5,30948035000.0
2232,-60.0,0.0,30948035000.0
2233,-60.0,2.5,30948035000.0
2234,-60.0,5.0,30948035000.0
2235,-60.0,7.5,30948035000.0
2236,-60.0,10.0,30948035000.0
2237,-60.0,12.5,30948035000.0
2238,-60.0,15.0,30948035000.0
2239,-60.0,17.5,30948035000.0
2240,-60.0,20.0,30948035000.0
2241,-60.0,22.5,30948035000.0
2242,-60.0,25.0,30948035000.0
2243,-60.0,27.5,30948035000.0
2244,-60.0,30.0,30948035000.0
2245,-60.0,32.5,30948035000.0
2246,-60.0,35.0,30948035000.0
2247,-60.0,37.5,30948035000.0
2248,-60.0,40.0,30948035000.0
2249,-60.0,42.5,30948035000.0
2250,-60.0,45.0,30948035000.0
2251,-60.0,47.5,30948035000.0
2252,-60.0,50.0,30948035000.0
2253,-60.0,52.5,30948035000.0
2254,-60.0,55.0,30948035000.0
2255,-60.0,57.5,30948035000.0
2256,-60.0,60.0,30948035000.0
2257,-60.0,62.5,30948035000.0
2258,-60.0,65.0,30948035000.0
2259,-60.0,67.5,30948035000.0
2260,-60.0,70.0,30948035000.0
2261,-60.0,72.5,30948035000.0
2262,-60.0,75.0,30948035000.0
2263,-60.0,77.5,30948035000.0
2264,-60.0,80.0,30948035000.0
2265,-60.0,82.5,30948035000.0
2266,-60.0,85.0,30948035000.0
2267,-60.0,87.5,30948035000.0
2268,-60.0,90.0,30948035000.0
2269,-60.0,92.5,30948035000.0
2270,-60.0,95.0,30948035000.0
2271,-60.0,97.5,30948035000.0
2272,-60.0,100.0,30948035000.0
2273,-60.0,102.5,30948035000.0
2274,-60.0,105.0,30948035000.0
2275,-60.0,107.5,30948035000.0
2276,-60.0,110.0,30948035000.0
2277,-60.0,112.5,30948035000.0
2278,-60.0,115.0,30948035000.0
2279,-60.0,117.5,30948035000.0
2280,-60.0,120.0,30948035000.0
2281,-60.0,122.5,30948035000.0
2282,-60.0,125.0,30948035000.0
2283,-60.0,127.5,30948035000.0
2284,-60.0,130.0,30948035000.0
2285,-60.0,132.5,30948035000.0
2286,-60.0,135.0,30948035000.0
2287,-60.0,137.5,30948035000.0
2288,-60.0,140.0,30948035000.0
2289,-60.0,142.5,30948035000.0
2290,-60.0,145.0,30948035000.0
2291,-60.0,147.5,30948035000.0
2292,-60.0,150.0,30948035000.0
2293,-60.0,152.5,30948035000.0
2294,-60.0,155.0,30948035000.0
2295,-60.0,157.5,30948035000.0
2296,-60.0,160.0,30948035000.0
2297,-60.0,162.5,30948035000.0
2298,-60.0,165.0,30948035000.0
2299,-60.0,167.5,30948035000.0
2300,-60.0,170.0,30948035000.0
2301,-60.0,172.5,30948035000.0
2302,-60.0,175.0,30948035000.0
2303,-60.0,177.5,30948035000.0
2304,-58.0,-180.0,32799920000.0
2305,-58.0,-177.5,32799920000.0
2306,-58.0,-175.0,32799920000.0
2307,-58.0,-172.5,32799920000.0
2308,-58.0,-170.0,32799920000.0
2309,-58.0,-167.5,32799920000.0
2310,-58.0,-165.0,32799920000.0
2311,-58.0,-162.5,32799920000.0
2312,-58.0,-160.0,32799920000.0
2313,-58.0,-157.5,32799920000.0
2314,-58.0,-155.0,32799920000.0
2315,-58.0,-152.5,32799920000.0
2316,-58.0,-150.0,32799920000.0
2317,-58.0,-147.5,32799920000.0
2318,-58.0,-145.0,32799920000.0
2319,-58.0,-142.5,32799920000.0
2320,-58.0,-140.0,32799920000.0
2321,-58.0,-137.5,32799920000.0
2322,-58.0,-135.0,32799920000.0
2323,-58.0,-132.5,32799920000.0
2324,-58.0,-130.0,32799920000.0
2325,-58.0,-127.5,32799920000.0
2326,-58.0,-125.0,32799920000.0
2327,-58.0,-122.5,32799920000.0
2328,-58.0,-120.0,32799920000.0
2329,-58.0,-117.5,32799920000.0
2330,-58.0,-115.0,32799920000.0
2331,-58.0,-112.5,32799920000.0
2332,-58.0,-110.0,32799920000.0
2333,-58.0,-107.5,32799920000.0
2334,-58.0,-105.0,32799920000.0
2335,-58.0,-102.5,32799920000.0
2336,-58.0,-100.0,32799920000.0
2337,-58.0,-97.5,32799920000.0
2338,-58.0,-95.0,32799920000.0
2339,-58.0,-92.5,32799920000.0
2340,-58.0,-90.0,32799920000.0
2341,-58.0,-87.5,32799920000.0
2342,-58.0,-85.0,32799920000.0
2343,-58.0,-82.5,32799920000.0
2344,-58.0,-80.0,32799920000.0
2345,-58.0,-77.5,32799920000.0
2346,-58.0,-75.0,32799920000.0
2347,-58.0,-72.5,32799920000.0
2348,-58.0,-70.0,32799920000.0
2349,-58.0,-67.5,32799920000.0
2350,-58.0,-65.0,32799920000.0
2351,-58.0,-62.5,32799920000.0
2352,-58.0,-60.0,32799920000.0
2353,-58.0,-57.5,32799920000.0
2354,-58.0,-55.0,32799920000.0
2355,-58.0,-52.5,32799920000.0
2356,-58.0,-50.0,32799920000.0
2357,-58.0,-47.5,32799920000.0
2358,-58.0,-45.0,32799920000.0
2359,-58.0,-42.5,32799920000.0
2360,-58.0,-40.0,32799920000.0
2361,-58.0,-37.5,32799920000.0
2362,-58.0,-35.0,32799920000.0
2363,-58.0,-32.5,32799920000.0
2364,-58.0,-30.0,32799920000.0
2365,-58.0,-27.5,32799920000.0
2366,-58.0,-25.0,32799920000.0
2367,-58.0,-22.5,32799920000.0
2368,-58.0,-20.0,32799920000.0
2369,-58.0,-17.5,32799920000.0
2370,-58.0,-15.0,32799920000.0
2371,-58.0,-12.5,32799920000.0
2372,-58.0,-10.0,32799920000.0
2373,-58.0,-7.5,32799920000.0
2374,-58.0,-5.0,32799920000.0
2375,-58.0,-2.5,32799920000.0
2376,-58.0,0.0,32799920000.0
2377,-58.0,2.5,32799920000.0
2378,-58.0,5.0,32799920000.0
2379,-58.0,7.5,32799920000.0
2380,-58.0,10.0,32799920000.0
2381,-58.0,12.5,32799920000.0
2382,-58.0,15.0,32799920000.0
2383,-58.0,17.5,32799920000.0
2384,-58.0,20.0,32799920000.0
2385,-58.0,22.5,32799920000.0
2386,-58.0,25.0,32799920000.0
2387,-58.0,27.5,32799920000.0
2388,-58.0,30.0,32799920000.0
2389,-58.0,32.5,32799920000.0
2390,-58.0,35.0,32799920000.0
2391,-58.0,37.5,32799920000.0
2392,-58.0,40.0,32799920000.0
2393,-58.0,42.5,32799920000.0
2394,-58.0,45.0,32799920000.0
2395,-58.0,47.5,32799920000.0
2396,-58.0,50.0,32799920000.0
2397,-58.0,52.5,32799920000.0
2398,-58.0,55.0,32799920000.0
2399,-58.0,57.5,32799920000.0
2400,-58.0,60.0,32799920000.0
2401,-58.0,62.5,32799920000.0
2402,-58.0,65.0,32799920000.0
2403,-58.0,67.5,32799920000.0
2404,-58.0,70.0,32799920000.0
2405,-58.0,72.5,32799920000.0
2406,-58.0,75.0,32799920000.0
2407,-58.0,77.5,32799920000.0
2408,-58.0,80.0,32799920000.0
2409,-58.0,82.5,32799920000.0
2410,-58.0,85.0,32799920000.0
2411,-58.0,87.5,32799920000.0
2412,-58.0,90.0,32799920000.0
2413,-58.0,92.5,32799920000.0
2414,-58.0,95.0,32799920000.0
2415,-58.0,97.5,32799920000.0
2416,-58.0,100.0,32799920000.0
2417,-58.0,102.5,32799920000.0
2418,-58.0,105.0,32799920000.0
2419,-58.0,107.5,32799920000.0
2420,-58.0,110.0,32799920000.0
2421,-58.0,112.5,32799920000.0
2422,-58.0,115.0,32799920000.0
2423,-58.0,117.5,32799920000.0
2424,-58.0,120.0,32799920000.0
2425,-58.0,122.5,32799920000.0
2426,-58.0,125.0,32799920000.0
2427,-58.0,127.5,32799920000.0
2428,-58.0,130.0,32799920000.0
2429,-58.0,132.5,32799920000.0
2430,-58.0,135.0,32799920000.0
2431,-58.0,137.5,32799920000.0
2432,-58.0,140.0,32799920000.0
2433,-58.0,142.5,32799920000.0
2434,-58.0,145.0,32799920000.0
2435,-58.0,147.5,32799920000.0
2436,-58.0,150.0,32799920000.0
2437,-58.0,152.5,32799920000.0
2438,-58.0,155.0,32799920000.0
2439,-58.0,157.5,32799920000.0
2440,-58.0,160.0,32799920000.0
2441,-58.0,162.5,32799920000.0
2442,-58.0,165.0,32799920000.0
2443,-58.0,167.5,32799920000.0
2444,-58.0,170.0,32799920000.0
2445,-58.0,172.5,32799920000.0
2446,-58.0,175.0,32799920000.0
2447,-58.0,177.5,32799920000.0
2448,-56.0,-180.0,34611843000.0
2449,-56.0,-177.5,34611843000.0
2450,-56.0,-175.0,34611843000.0
2451,-56.0,-172.5,34611843000.0
2452,-56.0,-170.0,34611843000.0
2453,-56.0,-167.5,34611843000.0
2454,-56.0,-165.0,34611843000.0
2455,-56.0,-162.5,34611843000.0
2456,-56.0,-160.0,34611843000.0
2457,-56.0,-157.5,34611843000.0
2458,-56.0,-155.0,34611843000.0
2459,-56.0,-152.5,34611843000.0
2460,-56.0,-150.0,34611843000.0
2461,-56.0,-147.5,34611843000.0
2462,-56.0,-145.0,34611843000.0
2463,-56.0,-142.5,34611843000.0
2464,-56.0,-140.0,34611843000.0
2465,-56.0,-137.5,34611843000.0
2466,-56.0,-135.0,34611843000.0
2467,-56.0,-132.5,34611843000.0
2468,-56.0,-130.0,34611843000.0
2469,-56.0,-127.5,34611843000.0
2470,-56.0,-125.0,34611843000.0
2471,-56.0,-122.5,34611843000.0
2472,-56.0,-120.0,34611843000.0
2473,-56.0,-117.5,34611843000.0
2474,-56.0,-115.0,34611843000.0
2475,-56.0,-112.5,34611843000.0
2476,-56.0,-110.0,34611843000.0
2477,-56.0,-107.5,34611843000.0
2478,-56.0,-105.0,34611843000.0
2479,-56.0,-102.5,34611843000.0
2480,-56.0,-100.0,34611843000.0
2481,-56.0,-97.5,34611843000.0
2482,-56.0,-95.0,34611843000.0
2483,-56.0,-92.5,34611843000.0
2484,-56.0,-90.0,34611843000.0
2485,-56.0,-87.5,34611843000.0
2486,-56.0,-85.0,34611843000.0
2487,-56.0,-82.5,34611843000.0
2488,-56.0,-80.0,34611843000.0
2489,-56.0,-77.5,34611843000.0
2490,-56.0,-75.0,34611843000.0
2491,-56.0,-72.5,34611843000.0
2492,-56.0,-70.0,34611843000.0
2493,-56.0,-67.5,34611843000.0
2494,-56.0,-65.0,34611843000.0
2495,-56.0,-62.5,34611843000.0
2496,-56.0,-60.0,34611843000.0
2497,-56.0,-57.5,34611843000.0
2498,-56.0,-55.0,34611843000.0
2499,-56.0,-52.5,34611843000.0
2500,-56.0,-50.0,34611843000.0
2501,-56.0,-47.5,34611843000.0
2502,-56.0,-45.0,34611843000.0
2503,-56.0,-42.5,34611843000.0
2504,-56.0,-40.0,34611843000.0
2505,-56.0,-37.5,34611843000.0
2506,-56.0,-35.0,34611843000.0
2507,-56.0,-32.5,34611843000.0
2508,-56.0,-30.0,34611843000.0
2509,-56.0,-27.5,34611843000.0
2510,-56.0,-25.0,34611843000.0
2511,-56.0,-22.5,34611843000.0
2512,-56.0,-20.0,34611843000.0
2513,-56.0,-17.5,34611843000.0
2514,-56.0,-15.0,34611843000.0
2515,-56.0,-12.5,34611843000.0
2516,-56.0,-10.0,34611843000.0
2517,-56.0,-7.5,34611843000.0
2518,-56.0,-5.0,34611843000.0
2519,-56.0,-2.5,34611843000.0
2520,-56.0,0.0,34611843000.0
2521,-56.0,2.5,34611843000.0
2522,-56.0,5.0,34611843000.0
2523,-56.0,7.5,34611843000.0
2524,-56.0,10.0,34611843000.0
2525,-56.0,12.5,34611843000.0
2526,-56.0,15.0,34611843000.0
2527,-56.0,17.5,34611843000.0
2528,-56.0,20.0,34611843000.0
2529,-56.0,22.5,34611843000.0
2530,-56.0,25.0,34611843000.0
2531,-56.0,27.5,34611843000.0
2532,-56.0,30.0,34611843000.0
2533,-56.0,32.5,34611843000.0
2534,-56.0,35.0,34611843000.0
2535,-56.0,37.5,34611843000.0
2536,-56.0,40.0,34611843000.0
2537,-56.0,42.5,34611843000.0
2538,-56.0,45.0,34611843000.0
2539,-56.0,47.5,34611843000.0
2540,-56.0,50.0,34611843000.0
2541,-56.0,52.5,34611843000.0
2542,-56.0,55.0,34611843000.0
2543,-56.0,57.5,34611843000.0
2544,-56.0,60.0,34611843000.0
2545,-56.0,62.5,34611843000.0
2546,-56.0,65.0,34611843000.0
2547,-56.0,67.5,34611843000.0
2548,-56.0,70.0,34611843000.0
2549,-56.0,72.5,34611843000.0
2550,-56.0,75.0,34611843000.0
2551,-56.0,77.5,34611843000.0
2552,-56.0,80.0,34611843000.0
2553,-56.0,82.5,34611843000.0
2554,-56.0,85.0,34611843000.0
2555,-56.0,87.5,34611843000.0
2556,-56.0,90.0,34611843000.0
2557,-56.0,92.5,34611843000.0
2558,-56.0,95.0,34611843000.0
2559,-56.0,97.5,34611843000.0
2560,-56.0,100.0,34611843000.0
2561,-56.0,102.5,34611843000.0
2562,-56.0,105.0,34611843000.0
2563,-56.0,107.5,34611843000.0
2564,-56.0,110.0,34611843000.0
2565,-56.0,112.5,34611843000.0
2566,-56.0,115.0,34611843000.0
2567,-56.0,117.5,34611843000.0
2568,-56.0,120.0,34611843000.0
2569,-56.0,122.5,34611843000.0
2570,-56.0,125.0,34611843000.0
2571,-56.0,127.5,34611843000.0
2572,-56.0,130.0,34611843000.0
2573,-56.0,132.5,34611843000.0
2574,-56.0,135.0,34611843000.0
2575,-56.0,137.5,34611843000.0
2576,-56.0,140.0,34611843000.0
2577,-56.0,142.5,34611843000.0
2578,-56.0,145.0,34611843000.0
2579,-56.0,147.5,34611843000.0
2580,-56.0,150.0,34611843000.0
2581,-56.0,152.5,34611843000.0
2582,-56.0,155.0,34611843000.0
2583,-56.0,157.5,34611843000.0
2584,-56.0,160.0,34611843000.0
2585,-56.0,162.5,34611843000.0
2586,-56.0,165.0,34611843000.0
2587,-56.0,167.5,34611843000.0
2588,-56.0,170.0,34611843000.0
2589,-56.0,172.5,34611843000.0
2590,-56.0,175.0,34611843000.0
2591,-56.0,177.5,34611843000.0
2592,-54.0,-180.0,36381598000.0
2593,-54.0,-177.5,36381598000.0
2594,-54.0,-175.0,36381598000.0
2595,-54.0,-172.5,36381598000.0
2596,-54.0,-170.0,36381598000.0
2597,-54.0,-167.5,36381598000.0
2598,-54.0,-165.0,36381598000.0
2599,-54.0,-162.5,36381598000.0
2600,-54.0,-160.0,36381598000.0
2601,-54.0,-157.5,36381598000.0
2602,-54.0,-155.0,36381598000.0
2603,-54.0,-152.5,36381598000.0
2604,-54.0,-150.0,36381598000.0
2605,-54.0,-147.5,36381598000.0
2606,-54.0,-145.0,36381598000.0
2607,-54.0,-142.5,36381598000.0
2608,-54.0,-140.0,36381598000.0
2609,-54.0,-137.5,36381598000.0
2610,-54.0,-135.0,36381598000.0
2611,-54.0,-132.5,36381598000.0
2612,-54.0,-130.0,36381598000.0
2613,-54.0,-127.5,36381598000.0
2614,-54.0,-125.0,36381598000.0
2615,-54.0,-122.5,36381598000.0
2616,-54.0,-120.0,36381598000.0
2617,-54.0,-117.5,36381598000.0
2618,-54.0,-115.0,36381598000.0
2619,-54.0,-112.5,36381598000.0
2620,-54.0,-110.0,36381598000.0
2621,-54.0,-107.5,36381598000.0
2622,-54.0,-105.0,36381598000.0
2623,-54.0,-102.5,36381598000.0
2624,-54.0,-100.0,36381598000.0
2625,-54.0,-97.5,36381598000.0
2626,-54.0,-95.0,36381598000.0
2627,-54.0,-92.5,36381598000.0
2628,-54.0,-90.0,36381598000.0
2629,-54.0,-87.5,36381598000.0
2630,-54.0,-85.0,36381598000.0
2631,-54.0,-82.5,36381598000.0
2632,-54.0,-80.0,36381598000.0
2633,-54.0,-77.5,36381598000.0
2634,-54.0,-75.0,36381598000.0
2635,-54.0,-72.5,36381598000.0
2636,-54.0,-70.0,36381598000.0
2637,-54.0,-67.5,36381598000.0
2638,-54.0,-65.0,36381598000.0
2639,-54.0,-62.5,36381598000.0
2640,-54.0,-60.0,36381598000.0
2641,-54.0,-57.5,36381598000.0
2642,-54.0,-55.0,36381598000.0
2643,-54.0,-52.5,36381598000.0
2644,-54.0,-50.0,36381598000.0
2645,-54.0,-47.5,36381598000.0
2646,-54.0,-45.0,36381598000.0
2647,-54.0,-42.5,36381598000.0
2648,-54.0,-40.0,36381598000.0
2649,-54.0,-37.5,36381598000.0
2650,-54.0,-35.0,36381598000.0
2651,-54.0,-32.5,36381598000.0
2652,-54.0,-30.0,36381598000.0
2653,-54.0,-27.5,36381598000.0
2654,-54.0,-25.0,36381598000.0
2655,-54.0,-22.5,36381598000.0
2656,-54.0,-20.0,36381598000.0
2657,-54.0,-17.5,36381598000.0
2658,-54.0,-15.0,36381598000.0
2659,-54.0,-12.5,36381598000.0
2660,-54.0,-10.0,36381598000.0
2661,-54.0,-7.5,36381598000.0
2662,-54.0,-5.0,36381598000.0
2663,-54.0,-2.5,36381598000.0
2664,-54.0,0.0,36381598000.0
2665,-54.0,2.5,36381598000.0
2666,-54.0,5.0,36381598000.0
2667,-54.0,7.5,36381598000.0
2668,-54.0,10.0,36381598000.0
2669,-54.0,12.5,36381598000.0
2670,-54.0,15.0,36381598000.0
2671,-54.0,17.5,36381598000.0
2672,-54.0,20.0,36381598000.0
2673,-54.0,22.5,36381598000.0
2674,-54.0,25.0,36381598000.0
2675,-54.0,27.5,36381598000.0
2676,-54.0,30.0,36381598000.0
2677,-54.0,32.5,36381598000.0
2678,-54.0,35.0,36381598000.0
2679,-54.0,37.5,36381598000.0
2680,-54.0,40.0,36381598000.0
2681,-54.0,42.5,36381598000.0
2682,-54.0,45.0,36381598000.0
2683,-54.0,47.5,36381598000.0
2684,-54.0,50.0,36381598000.0
2685,-54.0,52.5,36381598000.0
2686,-54.0,55.0,36381598000.0
2687,-54.0,57.5,36381598000.0
2688,-54.0,60.0,36381598000.0
2689,-54.0,62.5,36381598000.0
2690,-54.0,65.0,36381598000.0
2691,-54.0,67.5,36381598000.0
2692,-54.0,70.0,36381598000.0
2693,-54.0,72.5,36381598000.0
2694,-54.0,75.0,36381598000.0
2695,-54.0,77.5,36381598000.0
2696,-54.0,80.0,36381598000.0
2697,-54.0,82.5,36381598000.0
2698,-54.0,85.0,36381598000.0
2699,-54.0,87.5,36381598000.0
2700,-54.0,90.0,36381598000.0
2701,-54.0,92.5,36381598000.0
2702,-54.0,95.0,36381598000.0
2703,-54.0,97.5,36381598000.0
2704,-54.0,100.0,36381598000.0
2705,-54.0,102.5,36381598000.0
2706,-54.0,105.0,36381598000.0
2707,-54.0,107.5,36381598000.0
2708,-54.0,110.0,36381598000.0
2709,-54.0,112.5,36381598000.0
2710,-54.0,115.0,36381598000.0
2711,-54.0,117.5,36381598000.0
2712,-54.0,120.0,36381598000.0
2713,-54.0,122.5,36381598000.0
2714,-54.0,125.0,36381598000.0
2715,-54.0,127.5,36381598000.0
2716,-54.0,130.0,36381598000.0
2717,-54.0,132.5,36381598000.0
2718,-54.0,135.0,36381598000.0
2719,-54.0,137.5,36381598000.0
2720,-54.0,140.0,36381598000.0
2721,-54.0,142.5,36381598000.0
2722,-54.0,145.0,36381598000.0
2723,-54.0,147.5,36381598000.0
2724,-54.0,150.0,36381598000.0
2725,-54.0,152.5,36381598000.0
2726,-54.0,155.0,36381598000.0
2727,-54.0,157.5,36381598000.0
2728,-54.0,160.0,36381598000.0
